holderAddress,holderName,holderImg,coinType,coinDenom,holderSecurityMessage,amount,usdAmount,percentage,objectsCount
0xe0b630158c1438f444a9457bee1fab5c59cad8cf72103ac3a7492c9df1507bcd,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,8106143.44221,88.19484065124479,9.1229384092586e-06,1
0x1602ae613c0b35ff0f66e5a8172d4daf727c2c700a0669f779e4be3ab9e33783,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,8106063.72862,88.1939733673856,9.12284869678594e-06,1
0x8b6867df1c65b9b1fb0024388de954db83d0debf111bdcac43fee0197aff7993,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,8105456.49342,88.1873666484096,9.12216529297388e-06,1
0x257b631a6b2ad80c76e872fa5835c467a39de8de9cb14e48dbfad22af1d8698e,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,8098492.48939,88.11159828456319,9.11432775835579e-06,1
0xbb5b0e977d98171fd516d5c5a47b280756febab06a4c4177457afab225494c54,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,8097934.66864,88.1055291948032,9.11369996730053e-06,1
0xd58199c4a763df25333d667a35fcf101daab23e3806bfdada7f99ca7b70e9732,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,8092445.9224,88.045811635712,9.10752273959064e-06,1
0xc52d2bc5b953033063479a25008f7448c0b1841d643393b46c95ad47a42c4708,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,8085331.97115,87.96841184611199,9.09951644910702e-06,1
0x797c8038ce1857f6b07e7cfedae34e56bebc3035b55a599f96b928e5c7cf3c17,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,8025252.63312,87.3147486483456,9.03190105290484e-06,1
0x7fa9e5382387a6f978a3e13bfdd2ebecb138a9b5766d70af5514373c2aa794ef,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,8000686.16701,87.0474654970688,9.00425308949876e-06,5
0x55e1d0384d915bd053555964ece798ddf16ec35e48485e68721cca26a2cde1eb,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,7999817.4838,87.038014223744,9.00327544291768e-06,1
0xc0b0d5f5eeacb423ef1803ac1e5a43c03173c969e95877bca7b0d19588adbc65,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,7982996.81264,86.8550053215232,8.98434486907711e-06,1
0x7477cd3774213770df5db31b0f9e8d7fca119bbbd8dd016406acc7b0008e60a1,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,7979025.70525,86.81179967311999,8.97987564540819e-06,1
0x9c62f7f831f143028a889956b44c4a0bbbd5b0ab9597ce7b7bb75c75018ce51f,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,7758513.02548,84.4126217172224,8.73170293413752e-06,2
0x82205eb0029c40602b75b113c97c2bf71351d6abb8d5b68f40472090be6aeac8,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,6999500.0,76.15455999999999,7.87748302887129e-06,1
0x201d945083937c85f4b4ea53aa463a8351763d937f76879c86ed024d266c9f46,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,6501692.44488,70.7384138002944,7.31723292999255e-06,1
0xcd02a4cb648c0f4c12861f58edd2335141d51e985bd418569e9c4fbc97bb7aef,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,6300000.0,68.544,7.09024117178215e-06,1
0xb0129a40791fe91fc3b1d1693e5f9178e89611ed4beb689d5a1680cb859a9c0e,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,6280403.41155,68.330789117664,7.06818648317029e-06,3
0xbf3da8f103ba637a49cf3f559f9369e42c786549e68daed3229528f545be32a6,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,5886677.40677,64.0470501856576,6.62507341499689e-06,3
0xdfec267a762224143744c7adec24d1b2e9f9f29c8dac19c81bd1458a716f8ad0,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,5645449.15841,61.42248684350079,6.35358667558118e-06,1
0xefc66c81d40b4279f23907ef0d21f714dc0a74c6c63ba3503288f24ba03a90e8,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,5464564.20946,59.454458598924795,6.1500124037715e-06,1
0xc063cb30b67eb2fb432203606762b4eeae114f78ca904fd2ea466a96d729e7c3,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,5262839.56951,57.259694516268794,5.92298441209905e-06,1
0x4c70421841af4145b50338bac539cb54b34608cf4bf989d53a281e1ff79c6fc9,@firestarter,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,5057817.12223,55.0290502898624,5.69224495228251e-06,1
0x23540a34e840c71edab60a039acc813e45507a8aa579fb86450f6de87642500f,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,4560927.74786,49.622893896716796,5.13302820625406e-06,2
0x78026f73f2f8e3adcf27d0093a70dd70be27bf4fa4be5ff81c247c0efbe44e8c,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,4247198.8078,46.209523028864,4.77994664314406e-06,1
0x473aea6e50be996c679cd472748dfef2c0d5c6dabb65ea6bcf21586fc296fac1,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,4216537.40629,45.875926980435196,4.74543922546617e-06,1
0xe37957ba308459f8353056a7447c173ceb4c37aebe7b73e069cf710288503d7a,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,4041156.54772,43.967783239193594,4.54805945020021e-06,1
0x2b50a3e038ad2ce33d7eb93381b4e42d3a5400c4d38834f8b963c29345e7d59c,@dieklebconfbuck1984,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3880952.70612,42.2247654425856,4.36776042264625e-06,1
0xc4acfc318710f90801ef4efb9a8d7e7b9779c8038e3c162f848b4fc28e2117e0,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3851393.33295,41.903159462496,4.33449326635069e-06,2
0x7999120cb03a659ff58db943167cca5eae8f86536608a383597e05de42c6199e,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3615586.5114,39.337581244031995,4.06910799099499e-06,1
0x602fd346db63d40cfb5e1a156a08ba031b2c580683388953f081597c1d937e30,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3486923.53029,37.937728009555194,3.92430615512986e-06,2
0x7c64dc5b26b696c9307e3d95381b7dd7aae5e0fd73439e65d2da56d346775904,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3433587.23235,37.357429087968,3.86427961297039e-06,1
0xda5f79c6dd2203d47d394d75c77645d14bc1248090f81bd18c7d2bf64c6818e6,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3383628.03673,36.8138730396224,3.80805378032055e-06,1
0x441e6d5f83940d460f98c004ff285413e863f4ff4275a3ea9975a6f4f03be982,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3329533.5015,36.22532449632,3.74717389129576e-06,1
0xa6480a99614950744b94b62d9fdb0fa5ff0b7f022272a44194095ac5ec6891a3,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3324554.89789,36.171157289043194,3.74157079601106e-06,1
0x02f62c346dc470d54a51282b37fc9fc3752476f1e77faec241de16714694f328,@ladysex,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3273573.15643,35.6164759419584,3.68419415437473e-06,1
0xe29b6dd18f5e4031224888df7d838db6e5a55d779e6be398178b9363f4682a45,@tosla,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3129812.57946,34.0523608645248,3.52240095410301e-06,1
0xe736f3a83fdabea97d057395e1712f0e81e9adc1210996764070a6731deb1d56,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3013183.5196,32.783436693248,3.39114251568307e-06,3
0x1b98551bd46a3e94e25f486adae1e7c2c0539719d20d61ec954bcb75ff6dfb33,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,3010779.36831,32.757279527212795,3.38843679941965e-06,3
0x209d0a025ddaa0aff849ab41eb9fe3409e996cae24000f62cdf8f48c5223de3f,@beaudrigmersynd1973,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2939206.30729,31.978564623315197,3.30788596385862e-06,1
0xd3810ee854706fb53909a5eb91531e551910946f55de62fb691d3ee996496b0c,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2697912.82936,29.353291583436796,3.03632581279485e-06,1
0x3683a4485572f78cd08486031a8f7e0ecea07ea12e91d674a3491e6b6f3dbaff,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2687273.50544,29.237535739187198,3.02435194414445e-06,3
0x4e350f36bf667b124b5978d190b957db69d71eb69e9d9ab39bec83a084e969b6,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2623587.19022,28.544628629593596,2.95267712918382e-06,3
0x6f89397501dc5ce10262a253cd03e7762acc62687fa15bb3c659eebdab77ccc9,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2579544.03944,28.0654391491072,2.90310942108932e-06,1
0x62e831e38ab17fbce24d36c2988a961af0f4386d00b36f1981ec6ff934836da0,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2500000.70893,27.2000077131584,2.81358856443493e-06,2
0xb527f77f8955cc048fd62622bebd4c68947e3d662a30e8e27c1867f186b65d3d,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2311179.97432,25.1456381206016,2.60108308084477e-06,1
0xe42c1f31fea6d008305b2fc9a96d64c7f70a238817cccfc0417b5385943ba495,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2253547.45007,24.518596256761597,2.53622141477e-06,1
0xaec017d92da15d94a5ef4760056e8771527d4f503cd91791194ec7e95ea428f7,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2059750.11232,22.410081222041597,2.31811508729431e-06,1
0x2f4d5bce99adf77d4f6e3ef4087617eb27907f903beaaa7c6fbcfca758c910d4,@ttyuyuyuxf,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2041714.93108,22.213858450150397,2.29781766117234e-06,1
0x2e262c1dd99beb5fefb1b950b5995404956d3db45250aef7a9ffcc35de0c708f,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2031132.22009,22.098718554579197,2.28590750670086e-06,1
0x24c255e7d86cbb2db6d164e03db792c5b230dffa340f5fc7532e7c031e161c0d,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,2000000.0,21.759999999999998,2.25087021326417e-06,1
0x17eb0d19968ff05fbc179e9ab026712048328e5a3a1e2aee134241acb158ab32,@botos4love,https://i.imgur.com/8JYWNI7.png,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1951435.48607,21.2316180884416,2.19621400435083e-06,1
0xc3a3cebfbf9e25c9fcc212d4863adfbab2a8cc60bb7f4d5e8ab9f44cbf89398e,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1872785.41349,20.375905298771197,2.10769845153013e-06,1
0x0789e0207e7025e852ae990b03908c8bc6b677cd8624673cb1a3160e270a5a3e,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1841168.52234,20.0319135230592,2.07211569226736e-06,1
0x9d7fdc8f5f5d88189512478e548fe5a8347abcd798b48f332ebefea72cd8862f,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1823866.30366,19.8436653838208,2.05264316794226e-06,1
0x90b47af3d393112a65b96c1832eb35dc797dfb18e0f2346954848e1d8a22ad1a,@krisbee,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1777802.04483,19.342486247750397,2.00080083389399e-06,1
0x86a8fa4bec439602559c1eecd3f2e10ff7d5159c94b2a3b6f64fc2c0120c5492,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1768360.39376,19.2397610841088,1.99017486831524e-06,1
0x70e85e6fbed553f73fc716ce4e729676fa08f17b70d5b905b01a4174d07fdd67,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1714576.87261,18.6545963739968,1.92964500545474e-06,1
0x7d4f53135a75e50321d6ace6f253bac0e4aea642a27ff5c9d15ee100edfc5c30,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1705891.97843,18.5601047253184,1.91987072064719e-06,1
0x20c133268f834cb77f6ac54c430d8853d09d17cf658e2a085d46b4a62b2b3bac,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1705000.00067,18.5504000072896,1.91886685756175e-06,1
0x8756ff8f8941bbac2083a85b17ae13f9e5a19f85c64056a31a3e6898091ebc04,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1699890.25019,18.494805922067197,1.91311616498543e-06,3
0xb858f48b1fe5cb180e92ee828004989af9fd32a4fa9583086eb680ffbd0278b2,@haswiksriram,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1684345.33071,18.325677198124797,1.89562136687287e-06,1
0xc7ba767050bb1b6ba4ddaab5abb07c4c47764328efb5b209d03b5f23c7e25c96,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1682222.61484,18.302582049459197,1.89323238791136e-06,1
0xac0e10ee3943a91033d3b1b20f889f199231ad06e4a2883fba714a2acfb845de,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1680082.79975,18.27930086128,1.89082416488738e-06,1
0xd74d449caec5009da79ce8a471889647818d05e98556bd0e2617ddea9a21c4d1,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1656090.68825,18.018266688159997,1.86382260032304e-06,1
0x604f75c9550582e7e2ce6db538e4d82674da5a370ad711325c18145f17a53660,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1653300.28968,17.9879071517184,1.86068218781087e-06,1
0x674c19e2d942724dab3dff866a371d047cede1942fd640ec0cdc6bdd1f3abf13,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1651434.79372,17.9676105556736,1.85858269316621e-06,1
0xc4a9559539aa51fbab8eaa287142683ba2b7df908c788a862ae6cc770f4029cc,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1627738.9698,17.709799991424,1.83191458104607e-06,1
0x9c739eba8e196f0c88bb991795f1a8ef6e0f7a9382787b064a5da36da616c055,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1565290.94535,17.030365485407998,1.76163338199022e-06,3
0xb29760e2f72ea53bd86b8b81c9df9bd72c0f8a049ff491104926d56d8ece0f83,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1513743.82521,16.469532818284797,1.70362044333888e-06,2
0x15fbe484d25846653f5dcc18ff5f4351d8fd6e2ebb6892f05694eea3057ecb27,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1510692.86359,16.4363383558592,1.70018678402274e-06,1
0xd0c2ceb15a06768af066a37be8b86451da2e290346a79ee68fe5af9c00497922,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1442844.51061,15.698148275436798,1.62382786565189e-06,1
0xbf93fb94e38610350825d12d69ddc1df07209b7c9383f1d05a9bbbb66094938e,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1431086.53806,15.570221534092799,1.6105950305613e-06,1
0x06db0ded1d7f27c69101ef8b8567874d17eec8994d4b0364cf1f7556479987e8,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1412380.10272,15.366695517593598,1.58954215150972e-06,1
0x236644ca16d956c9a2cc122a248210281fc7940394ccb8ef014482070d1a1fe1,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1389725.14826,15.120209613068798,1.56404547042129e-06,2
0x4a562e0b5afecffabe1320c1e2c9217945442c783d8595661a66e9c9f2293ed3,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1387454.04801,15.0955000423488,1.56148949446925e-06,1
0xd380d8efe6fa28cc6bab90f63717c0abad013a9f92df2a8d8944e42649637527,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1338626.33695,14.564254546015999,1.50653707426584e-06,2
0x882c6a3b00eb0ea9fb8d15c023f3deef35a27e60314c058b0429b1131de97c7b,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1319643.50091,14.357721289900798,1.48517312416299e-06,9
0xf50b971463bf4e549dc0e5b7a6926237adf561daf5c37a62456717d78295e416,,,0x6907963ca849faff0957b9a8269a7a07065e3def2eef49cc33b50ab946ea5a9f::coin::COIN,Bonk,,1311985.06956,14.274397556812799,1.47655405665996e-06,4
