holderAddress,holderName,holderImg,coinType,coinDenom,holderSecurityMessage,amount,usdAmount,percentage,objectsCount
0xc93a021fae525ce2a25b7e5c2a96783054312ab4399bf9d114507146ea393e1c,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,1007.8,1006.7287086,0.0027237848880209007,2
0x7d5185493c5952c9f2a9ebe3c28333b826a57fcd551b8c4f06c989865df96c8d,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,1001.446249,1000.381711637313,0.0027066125810591545,3
0xa2609789601bf88d9ee54d444ee98c0f529bfa536a913ce76d7296d16958739c,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,998.119866,997.058864582442,0.0026976223530901433,3
0x5000d9fedcb5fb3a43c372926477c54cef8cb05c27f03c92cfc525f8000002a9,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,898.029431,897.074825714847,0.0024271075542327924,91
0x4375def09254927cb0e6853508fc42ccafa4514f7bfac209944ab0722c366e6a,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,880.639288,879.703168436856,0.0023801071486920875,70
0x4fea20c2254bf2ec7c8794ae6f1c09bb2e1539b2238dbbc51e06b476760ab2f1,@rektnomore,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,752.720437,751.9202951754689,0.002034380384208264,2
0xc40e663fe1a6046794dbd90e876e3584e28a4201029c0a550a769554fccf1642,@defilogist,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,572.279268,571.670935138116,0.0015467013513654126,6
0x88ecb7db93fdc3b6a596969e86ff850af82d162d240367ad276d96155b05053a,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,542.520691,541.943991505467,0.0014662727322727292,1
0x6f89f674cdbd5edf61faa881602ba167dc091b2baae1c2c816096b14d3ad5da4,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,530.742017,530.177838235929,0.0014344384653128914,1
0x180153bdf7b3b1fcd09150111a43d4c3dfe36dbb9b0fa467dd23cda1d261e371,@lazzarenne,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,475.041817,474.536847548529,0.0012838973232016176,1
