holderAddress,holderName,holderImg,coinType,coinDenom,holderSecurityMessage,amount,usdAmount,percentage,objectsCount
0xf870d41b01ce7f2846dbf211e36a95d505bc6d45651519cbd1b9c3f6c0f13a51,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,302.113974,329.606345634,0.0018788792072282777,2
0x8417e29619599e17458a64d02b841e6edf82afa071a254c880cde5b7296cffde,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,302.113974,329.606345634,0.0018788792072282777,1
0x4c2d1dae2eaaf284985b619e7f7a5f2fb1a007ba025b0bee87285f30095f8820,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,286.339113,312.395972283,0.0017807736547528524,4
0x41d776fbad70da730e6dc41808a21996309615825ff360d45b0c7fd87cef5d47,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,276.160001,301.290561091,0.001717468665474707,1
0x4598648c5dc4681a78618b37ae11134bfe5d2839f6bbe20a31e8bb9eb054382e,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,246.884876,269.351399716,0.0015354035232264087,695
0x9f63425709069336fec108bd4ba69a8f3d23e8ab237311f3ce58ae2bb0ed4d7f,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,243.738766,265.918993706,0.0015158375277036296,616
0x1da7d478e702e6f8064deee33a9087162bd3aa183a76db7e2b89fc9e264c3884,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,242.491796,264.55854943599996,0.0015080824875311502,1
0xb3ea4de4a3dd7c6af8036c6b4bd98d8cb7adfee78c111d5875faa95d6c68adff,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,200.0,218.2,0.001243821450793453,1
0xf9897913b39fe67ce4c895303cbba6670b4462d8b39006d3b1148d900bb89031,rjosepht@blub,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,190.684724,208.03703388399998,0.0011858887502491458,3
0x5e813e4c2504b76bfbef802411c11d1688b5d35f7a5c209e9eb4eb78780b322a,@kriss,https://api-mainnet.suifrens.sui.io/suifrens/0x8d29c08cf98d38882818a33a41593243a864a0dc77010439e01f495241dcf063/svg,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,185.413488,202.286115408,0.0011531063682041723,1
0x6ee235ff8623f4a39aaee4b0184be4157b3b1636ad6ceb050417a8063a8cc756,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,181.554785,198.076270435,0.0011291086803859672,6
0xc4bd01a41dc278f7173bf29058743f598226edb2ddfa622afbb4f5d98d62798f,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,167.400455,182.633896405,0.0010410813840079206,1
